       0 1290182     0 -4.755e-01 -2.811e+00 -1.500e+01 1.82311512636262279587346e-09 4.927e-01 4.756e+02 9.565e+01 1.161e+02     0     0    15     0    24     1      0     0     0     0 0.000e+00 0.000e+00       0 1290182     0 -4.755e-01 -2.811e+00 -1.500e+01 1.77677063631293569896104e-09 4.863e-01 -4.504e+02 -8.418e+01 -1.089e+02     0     1     3    20    11     0      0     0     0     0 0.000e+00 0.000e+00
       0 1361980     0 -1.851e+00 -3.542e-01 -1.500e+01 1.70822794059074833165150e-09 4.738e-01 4.577e+02 -1.177e+02 -8.301e+01     0     0     4     2    23     0      0     1     0     0 0.000e+00 0.000e+00       0 1361980     0 -1.851e+00 -3.542e-01 -1.500e+01 1.69369486262311846148259e-09 5.033e-01 -4.581e+02 1.164e+02 7.349e+01     0     1     8    17    18     0      0     0     0     0 0.000e+00 0.000e+00
       0 1509793     0 -3.588e-01 1.226e+00 -1.500e+01 1.80641288777981623834050e-09 5.107e-01 4.566e+02 -5.939e+01 -1.726e+02     0     0     1     6     6     0      0     0     0     0 0.000e+00 0.000e+00       0 1509793     0 -3.588e-01 1.226e+00 -1.500e+01 1.77336840962402469621073e-09 4.695e-01 -4.613e+02 -7.026e+01 9.521e+01     0     1    10    24    16     0      0     2     0     0 0.000e+00 0.000e+00
       0 1618704     0 2.484e+00 -2.458e+00 -1.500e+01 1.78653290947170700824116e-09 5.034e-01 -4.660e+02 -9.792e+01 8.454e+01     0     1    11    21     5     1      0     0     0     0 0.000e+00 0.000e+00       0 1618704     0 2.484e+00 -2.458e+00 -1.500e+01 1.72599481274740624320633e-09 4.751e-01 4.509e+02 1.097e+02 -9.466e+01     0     0     7     1     9     0      0     0     0     0 0.000e+00 0.000e+00
       0 1751454     0 1.536e+00 1.021e+00 -1.500e+01 2.58410470810761082430110e-09 4.711e-01 -4.764e+02 -2.022e+01 -7.525e+01     0     1     6     6     6     1      0     3     0     0 0.000e+00 0.000e+00       0 1751454     0 1.536e+00 1.021e+00 -1.500e+01 2.54333354481456856233136e-09 4.820e-01 4.630e+02 2.435e+01 9.422e+01     0     0    10    21    17     0      0     1     0     0 0.000e+00 0.000e+00
       0 2001418     0 2.495e+00 1.775e+00 -1.500e+01 1.65313965425286560831778e-09 5.124e-01 4.506e+02 -7.796e+01 6.152e+01     0     0     9    15     0     0      0     0     0     0 0.000e+00 0.000e+00       0 2001418     0 2.495e+00 1.775e+00 -1.500e+01 1.66977598058466229771957e-09 4.768e-01 -4.588e+02 7.912e+01 -7.892e+01     0     1     5     5     0     0      0     0     0     0 0.000e+00 0.000e+00
       0 2043757     0 -3.415e+00 2.542e+00 -1.500e+01 1.69586232511552537922837e-09 4.960e-01 4.544e+02 -4.253e+01 -1.228e+02     0     0     1    17    21     0      0     0     0     0 0.000e+00 0.000e+00       0 2043757     0 -3.415e+00 2.542e+00 -1.500e+01 1.71543926087919893522205e-09 5.104e-01 -4.517e+02 3.885e+01 1.187e+02     0     1    13     2    22     0      0     0     0     0 0.000e+00 0.000e+00
       0 2179516     0 2.297e+00 2.670e+00 -1.500e+01 1.71595479865267388111843e-09 4.961e-01 -4.684e+02 -7.611e+00 -5.392e+00     0     1     6    20    17     1      0     0     0     0 0.000e+00 0.000e+00       0 2179516     0 2.297e+00 2.670e+00 -1.500e+01 1.63446459807174953139180e-09 4.790e-01 4.528e+02 3.624e+00 4.611e+00     0     0    10     0     6     0      0     0     0     0 0.000e+00 0.000e+00
       0 2448065     0 -1.309e+00 -1.358e+00 -1.500e+01 1.70548915919503172230093e-09 5.153e-01 4.543e+02 -1.433e+02 -4.966e+00     0     0     4    21    15     0      0     0     0     0 0.000e+00 0.000e+00       0 2448065     0 -1.309e+00 -1.358e+00 -1.500e+01 1.73852057408176529675260e-09 5.129e-01 -4.566e+02 -1.388e+02 7.387e+01     0     1    11    18    18     0      0     0     0     0 0.000e+00 0.000e+00
       0 2729276     0 8.433e-01 1.944e+00 -1.500e+01 1.71116952214184412155697e-09 4.642e-01 4.536e+02 -1.207e+02 1.512e+02     0     0    12    12    12     0      0     0     0     0 0.000e+00 0.000e+00       0 2729276     0 8.433e-01 1.944e+00 -1.500e+01 1.78255368699839079910554e-09 4.706e-01 -4.714e+02 1.301e+02 -1.752e+02     0     1     0     6     9     1      0     0     0     0 0.000e+00 0.000e+00
       0 2774430     0 -2.823e+00 -1.088e+00 -1.500e+01 1.75167869278117317693379e-09 5.059e-01 -4.566e+02 -1.548e+02 -1.293e+02     0     1     3    19    13     0      0     0     0     0 0.000e+00 0.000e+00       0 2774430     0 -2.823e+00 -1.088e+00 -1.500e+01 1.76273483300626011724176e-09 4.838e-01 4.537e+02 1.552e+02 1.189e+02     0     0    15     4    23     0      0     0     0     0 0.000e+00 0.000e+00
       0 3020805     0 4.829e+00 2.385e+00 -1.500e+01 1.68535105504942757943098e-09 5.009e-01 -4.652e+02 1.102e+02 4.422e+01     0     1     8    13     5     1      0     0     0     0 0.000e+00 0.000e+00       0 3020805     0 4.829e+00 2.385e+00 -1.500e+01 1.72296286816929604701223e-09 5.048e-01 4.627e+02 -1.075e+02 -5.432e+01     0     0     4    13     6     0      0     0     0     0 0.000e+00 0.000e+00
       0 3050933     0 -2.410e+00 1.000e+00 -1.500e+01 1.66686217384075356384072e-09 4.799e-01 -4.651e+02 -3.691e+01 3.976e+01     0     1    10     7    21     1      0     0     0     0 0.000e+00 0.000e+00       0 3050933     0 -2.410e+00 1.000e+00 -1.500e+01 1.71959029534842669774865e-09 4.632e-01 4.665e+02 3.384e+01 -4.842e+01     0     0     6    12    10     1      0     0     0     0 0.000e+00 0.000e+00
       0 3163442     0 -3.870e+00 -4.490e-01 -1.500e+01 1.71882561352445760089737e-09 5.006e-01 4.613e+02 1.053e+02 1.289e+02     0     0    15     6    12     0      0     0     0     0 0.000e+00 0.000e+00       0 3163442     0 -3.870e+00 -4.490e-01 -1.500e+01 1.70019338896122028352665e-09 5.088e-01 -4.544e+02 -1.093e+02 -1.328e+02     0     1     3    16     9     0      0     0     0     0 0.000e+00 0.000e+00
       0 3593257     0 -9.175e-01 -2.491e+00 -1.500e+01 1.69169638276638154785482e-09 5.004e-01 4.557e+02 -5.609e+01 -1.305e+02     0     0     1    16    12     0      0     0     0     0 0.000e+00 0.000e+00       0 3593257     0 -9.175e-01 -2.491e+00 -1.500e+01 1.71530676195667504436899e-09 5.141e-01 -4.608e+02 4.545e+01 1.346e+02     0     1    13     7    15     0      0     0     0     0 0.000e+00 0.000e+00
       0 3658935     0 1.496e+00 -9.773e-02 -1.500e+01 1.63883690674301768265114e-09 4.927e-01 -4.535e+02 1.476e+01 1.120e+01     0     1     9     4    10     0      0     0     0     0 0.000e+00 0.000e+00       0 3658935     0 1.496e+00 -9.773e-02 -1.500e+01 1.62978948341000655298843e-09 4.943e-01 4.517e+02 -1.341e+01 -2.746e+01     0     0     5    19    15     0      0     0     0     0 0.000e+00 0.000e+00
       0 3815507     0 9.249e-01 -1.184e-01 -1.500e+01 1.93670352235349976622951e-09 4.703e-01 -4.545e+02 1.469e+02 1.897e+02     0     1    12    20    14     0      0     0     0     0 0.000e+00 0.000e+00       0 3815507     0 9.249e-01 -1.184e-01 -1.500e+01 1.80146205151374293381157e-09 4.975e-01 4.543e+02 -3.294e+01 -1.308e+02     0     0     1    17    14     0      0     1     0     0 0.000e+00 0.000e+00
       0 3885345     0 -2.783e-01 -1.184e+00 -1.500e+01 1.71526881439602953356109e-09 4.945e-01 -4.503e+02 9.330e+01 -1.312e+02     0     1     0    19    10     0      0     0     0     0 0.000e+00 0.000e+00       0 3885345     0 -2.783e-01 -1.184e+00 -1.500e+01 1.78134969154109240612140e-09 5.172e-01 4.678e+02 -9.654e+01 1.432e+02     0     0    12    13     4     1      0     0     0     0 0.000e+00 0.000e+00
       0 4163218     0 1.124e+00 5.514e-01 -1.500e+01 1.72049220039075495068521e-09 4.843e-01 4.779e+02 -4.409e+00 -3.380e+01     0     0     5    19     8     1      0     0     0     0 0.000e+00 0.000e+00       0 4163218     0 1.124e+00 5.514e-01 -1.500e+01 1.58376638028201544826124e-09 5.123e-01 -4.570e+02 1.298e+01 -1.190e+01     0     1     5    24    10     0      0     0     0     0 0.000e+00 0.000e+00
       0 4184807     0 -3.501e-01 3.975e+00 -1.500e+01 1.64102024265728113511275e-09 5.121e-01 -4.609e+02 3.888e+01 2.640e+01     0     1     9     7     7     0      0     0     0     0 0.000e+00 0.000e+00       0 4184807     0 -3.501e-01 3.975e+00 -1.500e+01 1.69372531713668757052936e-09 5.145e-01 4.504e+02 -1.026e+02 -1.246e+02     0     0     0    18    17     0      0     0     0     0 0.000e+00 0.000e+00
       0 4253771     0 2.904e+00 2.915e+00 -1.500e+01 1.74969099017017467696326e-09 4.699e-01 -4.652e+02 1.064e+02 5.091e+01     0     1     8    13    11     1      0     0     0     0 0.000e+00 0.000e+00       0 4253771     0 2.904e+00 2.915e+00 -1.500e+01 1.77132065755537697396695e-09 5.022e-01 4.785e+02 -1.046e+02 -6.519e+01     0     0     4     8    17     1      0     0     0     0 0.000e+00 0.000e+00
       0 4287007     0 -1.233e+00 7.782e-01 -1.500e+01 1.61673319187465886404234e-09 5.158e-01 4.517e+02 5.719e+01 -8.462e+00     0     0     6    23    12     0      0     0     0     0 0.000e+00 0.000e+00       0 4287007     0 -1.233e+00 7.782e-01 -1.500e+01 1.60812201734774083078023e-09 4.851e-01 -4.555e+02 -5.861e+01 -1.042e+01     0     1     6    23    13     0      0     0     0     0 0.000e+00 0.000e+00
       0 4621683     0 -5.209e-01 4.688e+00 -1.500e+01 1.80418835536202817265610e-09 4.969e-01 4.748e+02 5.536e+01 1.213e+02     0     0    14     8     2     1      0     0     0     0 0.000e+00 0.000e+00       0 4621683     0 -5.209e-01 4.688e+00 -1.500e+01 1.74255558837364548571882e-09 5.066e-01 -4.585e+02 -4.682e+01 -1.070e+02     0     1     2    22    19     0      0     0     0     0 0.000e+00 0.000e+00
       0 4710733     0 -1.277e+00 -3.400e-01 -1.500e+01 1.65606643673932424527721e-09 4.839e-01 -4.551e+02 9.349e+01 -3.061e+01     0     1     4    19    10     0      0     0     0     0 0.000e+00 0.000e+00       0 4710733     0 -1.277e+00 -3.400e-01 -1.500e+01 1.69550949019167395360013e-09 5.129e-01 4.587e+02 -1.021e+02 2.280e+01     0     0     8     8     3     0      0     0     0     0 0.000e+00 0.000e+00
       0 5056375     0 1.100e+00 1.703e+00 -1.500e+01 2.35196404219326196871320e-09 4.892e-01 -4.629e+02 -1.117e+02 1.457e+01     0     1    11     1    19     0      0     0     0     0 0.000e+00 0.000e+00       0 5056375     0 1.100e+00 1.703e+00 -1.500e+01 2.42281484004661150710048e-09 5.194e-01 4.682e+02 1.174e+02 -8.842e+00     0     0     7    22    11     1      0     0     0     0 0.000e+00 0.000e+00
       0 5127979     0 -6.271e-01 -4.613e-01 -1.500e+01 1.83572721919240190723572e-09 5.048e-01 4.628e+02 1.273e+02 1.754e+02     0     0    15    17    19     0      0     0     0     0 0.000e+00 0.000e+00       0 5127979     0 -6.271e-01 -4.613e-01 -1.500e+01 1.78782155056547991209213e-09 4.856e-01 -4.530e+02 -1.258e+02 -1.879e+02     0     1     3     2    19     0      0     0     0     0 0.000e+00 0.000e+00
       0 5135415     0 -1.856e+00 1.528e+00 -1.500e+01 1.76493028773778931412978e-09 4.750e-01 4.630e+02 -5.328e+01 1.388e+02     0     0    13     6    23     0      0     0     0     0 0.000e+00 0.000e+00       0 5135415     0 -1.856e+00 1.528e+00 -1.500e+01 1.75078055630657243129462e-09 4.793e-01 -4.640e+02 5.708e+01 -1.451e+02     0     1     1    11    17     0      0     0     0     0 0.000e+00 0.000e+00
       0 5390159     0 -5.120e-01 -4.623e-01 -1.500e+01 1.80378238256497272547254e-09 4.798e-01 4.531e+02 -1.378e+02 -1.654e+02     0     0     0     6    16     0      0     1     0     0 0.000e+00 0.000e+00       0 5390159     0 -5.120e-01 -4.623e-01 -1.500e+01 1.81575679370771665222934e-09 4.612e-01 -4.555e+02 1.212e+02 1.679e+02     0     1    12    17     7     0      0     0     0     0 0.000e+00 0.000e+00
       0 5413237     0 -9.423e-01 -9.027e-02 -1.500e+01 1.70622170886649754745094e-09 4.602e-01 -4.518e+02 1.492e+02 -3.827e+00     0     1     4    20    23     0      0     0     0     0 0.000e+00 0.000e+00       0 5413237     0 -9.423e-01 -9.027e-02 -1.500e+01 1.72978901145341528806787e-09 5.181e-01 4.513e+02 2.616e+01 1.585e+02     0     0    14    11    23     0      0     0     0     0 0.000e+00 0.000e+00
       0 5572386     0 5.662e-01 -1.819e+00 -1.500e+01 1.74226787629676977150790e-09 4.693e-01 -4.629e+02 5.946e+01 1.420e+02     0     1    13    11     1     0      0     0     0     0 0.000e+00 0.000e+00       0 5572386     0 5.662e-01 -1.819e+00 -1.500e+01 1.77093789699095623493881e-09 5.094e-01 4.744e+02 -6.902e+01 -1.228e+02     0     0     1    15    23     1      0     0     0     0 0.000e+00 0.000e+00
       0 5708216     0 2.535e-02 7.404e-01 -1.500e+01 1.64108541804520660492613e-09 4.757e-01 -4.507e+02 2.585e+00 3.627e+01     0     1     9     9    24     0      0     0     0     0 0.000e+00 0.000e+00       0 5708216     0 2.535e-02 7.404e-01 -1.500e+01 1.69890997795055972938250e-09 4.970e-01 4.683e+02 1.437e+01 -4.966e+01     0     0     6    10    14     1      0     0     0     0 0.000e+00 0.000e+00
       0 5897230     0 -2.303e+00 8.650e-01 -1.500e+01 1.65863711765090028839991e-09 5.136e-01 -4.554e+02 -1.195e+01 8.812e+01     0     1    10    20    13     0      0     0     0     0 0.000e+00 0.000e+00       0 5897230     0 -2.303e+00 8.650e-01 -1.500e+01 1.73244622093332511496714e-09 4.976e-01 4.684e+02 1.688e+01 -9.184e+01     0     0     6     1    10     1      0     0     0     0 0.000e+00 0.000e+00
       0 5915814     0 -2.097e+00 1.365e+00 -1.500e+01 1.81710973269623551206689e-09 4.927e-01 -4.693e+02 -1.223e+02 1.375e+02     0     1    15     7    23     1      0     1     0     0 0.000e+00 0.000e+00       0 5915814     0 -2.097e+00 1.365e+00 -1.500e+01 1.84746054796463268198450e-09 4.616e-01 4.570e+02 1.476e+02 -1.829e+02     0     0     3     4    21     0      0     0     0     0 0.000e+00 0.000e+00
       0 5935128     0 6.262e-01 -9.360e-01 -1.500e+01 1.78576087881104929469108e-09 4.636e-01 4.514e+02 4.881e+01 1.913e+02     0     0    14    23    10     0      0     0     0     0 0.000e+00 0.000e+00       0 5935128     0 6.262e-01 -9.360e-01 -1.500e+01 1.84180485535660397851288e-09 4.730e-01 -4.557e+02 -5.824e+01 -1.937e+02     0     1     2     3     8     0      0     0     0     0 0.000e+00 0.000e+00
       0 6016339     0 9.170e-01 2.560e+00 -1.500e+01 1.67682663633659099507007e-09 4.691e-01 -4.594e+02 -7.830e+01 -5.026e+01     0     1     6    14    14     0      0     0     0     0 0.000e+00 0.000e+00       0 6016339     0 9.170e-01 2.560e+00 -1.500e+01 1.80625426430836938905565e-09 4.823e-01 4.671e+02 -1.491e+02 6.716e+01     0     0     8    15     8     1      0     1     0     0 0.000e+00 0.000e+00
       0 6151273     0 -2.015e+00 1.738e+00 -1.500e+01 1.71647885996822648296598e-09 4.882e-01 4.584e+02 -6.201e+01 3.033e+01     0     0     9     6    10     0      0     0     0     0 0.000e+00 0.000e+00       0 6151273     0 -2.015e+00 1.738e+00 -1.500e+01 1.73259330889988842603205e-09 5.155e-01 -4.631e+02 7.551e+01 -5.610e+00     0     1     5    20    16     0      0     0     0     0 0.000e+00 0.000e+00
       0 6342571     0 4.325e+00 1.296e+00 -1.500e+01 1.67201396661708296727257e-09 4.762e-01 4.547e+02 -2.665e+01 6.598e+01     0     0     9    18     6     0      0     0     0     0 0.000e+00 0.000e+00       0 6342571     0 4.325e+00 1.296e+00 -1.500e+01 1.74661501056286436837886e-09 5.119e-01 -4.680e+02 3.883e+01 -5.795e+01     0     1     5    12     2     1      0     0     0     0 0.000e+00 0.000e+00
       0 6629486     0 1.177e+00 2.035e+00 -1.500e+01 2.28681132882720535250162e-09 4.713e-01 -4.724e+02 -1.320e+02 -6.319e+01     0     1     7     8    21     1      0     4     0     0 0.000e+00 0.000e+00       0 6629486     0 1.177e+00 2.035e+00 -1.500e+01 2.25451832399054566239332e-09 4.702e-01 4.597e+02 1.146e+02 6.127e+01     0     0    11    17     0     0      0     0     0     0 0.000e+00 0.000e+00
       0 6702598     0 -1.168e+00 -8.470e-01 -1.500e+01 2.27517975538441672130412e-09 4.976e-01 -4.634e+02 6.388e+01 1.455e+02     0     1    13    11     5     0      0     0     0     0 0.000e+00 0.000e+00       0 6702598     0 -1.168e+00 -8.470e-01 -1.500e+01 2.19578586314162047614088e-09 5.141e-01 4.584e+02 -6.067e+01 -1.428e+02     0     0     1    11    21     0      0     0     0     0 0.000e+00 0.000e+00
       0 6744463     0 5.053e-01 -1.248e+00 -1.500e+01 1.74651183010401246567189e-09 5.096e-01 -4.511e+02 -1.384e+02 1.097e+02     0     1    15     3    13     0      0     0     0     0 0.000e+00 0.000e+00       0 6744463     0 5.053e-01 -1.248e+00 -1.500e+01 1.82666404346186334242034e-09 4.625e-01 4.645e+02 1.318e+02 -1.145e+02     0     0     3    23     6     0      0     0     0     0 0.000e+00 0.000e+00
       0 6838300     0 1.761e+00 3.637e-01 -1.500e+01 1.79829912603801324908954e-09 4.998e-01 4.523e+02 -2.520e+01 -1.021e+02     0     0     1    23    22     0      0     0     0     0 0.000e+00 0.000e+00       0 6838300     0 1.761e+00 3.637e-01 -1.500e+01 1.79545763651483450089917e-09 5.080e-01 -4.524e+02 1.961e+01 9.333e+01     0     1     9    23    18     0      0     0     0     0 0.000e+00 0.000e+00
       0 6969001     0 2.548e+00 -5.574e-01 -1.500e+01 1.70376849460587265054516e-09 4.804e-01 4.575e+02 -7.764e+01 -6.741e+01     0     0     5     5    15     0      0     0     0     0 0.000e+00 0.000e+00       0 6969001     0 2.548e+00 -5.574e-01 -1.500e+01 1.72651854908273125322537e-09 4.628e-01 -4.574e+02 9.169e+01 5.737e+01     0     1     8    14    21     0      0     0     0     0 0.000e+00 0.000e+00
       0 7167718     0 -2.906e+00 7.425e-01 -1.500e+01 1.69964789160636523645202e-09 4.960e-01 -4.525e+02 8.872e+01 7.323e+01     0     1     8    19    17     0      0     0     0     0 0.000e+00 0.000e+00       0 7167718     0 -2.906e+00 7.425e-01 -1.500e+01 1.76598385601909235096794e-09 4.843e-01 4.757e+02 -9.101e+01 -6.768e+01     0     0     4     9    16     1      0     0     0     0 0.000e+00 0.000e+00
       0 7390973     0 -1.732e+00 1.598e+00 -1.500e+01 1.78880963850304876165476e-09 5.159e-01 -4.547e+02 -1.165e+02 1.525e+02     0     1    15    12    16     0      0     0     0     0 0.000e+00 0.000e+00       0 7390973     0 -1.732e+00 1.598e+00 -1.500e+01 1.93843162797250620079189e-09 4.892e-01 4.728e+02 1.047e+02 -1.851e+02     0     0     3     1    17     1      0     0     0     0 0.000e+00 0.000e+00
       0 7469798     0 8.605e-01 5.499e+00 -1.500e+01 1.71846836698238550552699e-09 4.630e-01 4.641e+02 1.064e+02 -6.331e+00     0     0     7    21    18     0      0     0     0     0 0.000e+00 0.000e+00       0 7469798     0 8.605e-01 5.499e+00 -1.500e+01 1.74258664725786219405899e-09 5.001e-01 -4.683e+02 -9.239e+01 1.808e+01     0     1    11     0    23     1      0     0     0     0 0.000e+00 0.000e+00
       0 7538583     0 2.497e+00 2.104e+00 -1.500e+01 2.12909457449401190992956e-09 4.986e-01 4.644e+02 -5.598e+00 4.197e+01     0     0     9    14     3     0      0     2     0     0 0.000e+00 0.000e+00       0 7538583     0 2.497e+00 2.104e+00 -1.500e+01 2.21038190389754244683063e-09 4.708e-01 -4.735e+02 1.180e+01 -3.805e+01     0     1     5    19     1     1      0     1     0     0 0.000e+00 0.000e+00
       0 7748904     0 1.349e+00 -3.688e-01 -1.500e+01 1.73122011681556625631710e-09 5.120e-01 4.708e+02 5.538e+00 1.667e+02     0     0    14    15     6     1      0     0     0     0 0.000e+00 0.000e+00       0 7748904     0 1.349e+00 -3.688e-01 -1.500e+01 1.77145566934922986694795e-09 4.854e-01 -4.774e+02 -8.291e+00 -1.848e+02     0     1     2     0    17     1      0     0     0     0 0.000e+00 0.000e+00
       0 7812551     0 -3.446e-01 -1.459e+00 -1.500e+01 2.35803319124432853703138e-09 4.674e-01 4.502e+02 1.173e+02 -1.558e+02     0     0     3    12     6     0      0     0     0     0 0.000e+00 0.000e+00       0 7812551     0 -3.446e-01 -1.459e+00 -1.500e+01 2.43181217692798882034161e-09 4.850e-01 -4.567e+02 -1.295e+02 1.635e+02     0     1    15    18     0     0      0     1     0     0 0.000e+00 0.000e+00
       0 8041819     0 -2.777e+00 -3.129e+00 -1.500e+01 2.24481663119837810875627e-09 5.090e-01 4.602e+02 -3.070e+01 -1.341e+02     0     0     1    18     5     0      0     2     0     0 0.000e+00 0.000e+00       0 8041819     0 -2.777e+00 -3.129e+00 -1.500e+01 2.24263695276400238793898e-09 4.807e-01 -4.605e+02 3.634e+01 1.269e+02     0     1    13     7     8     0      0     1     0     0 0.000e+00 0.000e+00
       0 8155667     0 -9.545e-01 2.585e+00 -1.500e+01 1.62484049548091575437962e-09 5.028e-01 -4.561e+02 -6.926e+01 6.284e+00     0     1    10     4     6     0      0     0     0     0 0.000e+00 0.000e+00       0 8155667     0 -9.545e-01 2.585e+00 -1.500e+01 1.67819182687311113871606e-09 5.060e-01 4.703e+02 7.966e+01 -1.983e+01     0     0     6    24     4     1      0     0     0     0 0.000e+00 0.000e+00
       0 8267253     0 1.710e+00 1.175e+00 -1.500e+01 1.68906007860612942857263e-09 5.177e-01 4.545e+02 -4.706e+01 1.546e+02     0     0    13    12    15     0      0     0     0     0 0.000e+00 0.000e+00       0 8267253     0 1.710e+00 1.175e+00 -1.500e+01 1.71615754419139881480839e-09 4.993e-01 -4.569e+02 5.549e+01 -1.728e+02     0     1     1     6     7     0      0     0     0     0 0.000e+00 0.000e+00
       0 8375005     0 7.084e-01 1.673e+00 -1.500e+01 1.76084051162984864627806e-09 4.765e-01 4.617e+02 -9.181e+01 1.036e+02     0     0    12     4     1     0      0     0     0     0 0.000e+00 0.000e+00       0 8375005     0 7.084e-01 1.673e+00 -1.500e+01 1.75373872801841616797150e-09 4.975e-01 -4.614e+02 1.058e+02 -8.850e+01     0     1     4     3    11     0      0     0     0     0 0.000e+00 0.000e+00
       0 8580425     0 7.984e-01 -2.074e+00 -1.500e+01 1.77468456591661877633112e-09 5.041e-01 -4.767e+02 9.440e+01 1.391e+01     0     1     8     4    15     1      0     0     0     0 0.000e+00 0.000e+00       0 8580425     0 7.984e-01 -2.074e+00 -1.500e+01 1.73582963492063896772330e-09 4.879e-01 4.747e+02 -9.537e+01 -1.054e+01     0     0     4    24    10     1      0     0     0     0 0.000e+00 0.000e+00
       0 8686845     0 1.246e+00 -2.630e+00 -1.500e+01 1.87650420149516036707489e-09 4.893e-01 4.536e+02 1.005e+02 -8.769e+00     0     0     7    21    11     0      0     1     0     0 0.000e+00 0.000e+00       0 8686845     0 1.246e+00 -2.630e+00 -1.500e+01 1.95753794990468936737471e-09 5.073e-01 -4.704e+02 -1.190e+02 9.389e+00     0     1    11     2    12     1      0     0     0     0 0.000e+00 0.000e+00
